Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
CA-D-2889,Canada,Computing,"Tablet 10""",289.59,CAD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Margin 22% | Pacific Imports Inc | Fulfilled from NL depot
GE-E-2890,Germany,Audio,Wireless Bluetooth Earbuds,32.48,EUR,"ANC, 24h battery, IPX5, USB-C",EuroTech Suppliers | Target margin 18% | Fulfilled from NL depot
UK-F-2891,United Kingdom,Kitchen Appliances,Coffee Maker Drip,30.4,GBP,"12-cup, programmable, thermal carafe",Acme Electronics Ltd | Warehouse A-12 | Promo margin 12%
CD-G-2892,Côte d'Ivoire,Personal Care,Electric Toothbrush,27545.96,XOF,"Sonic, 3 modes, 2-week battery",Global Sourcing Co | Backorder until 02/15 | Promo margin 12%
CD-H-2893,Côte d'Ivoire,Computing,"Tablet 10""",116950.24,XOF,"128GB, 10.1"" FHD, 4GB RAM, WiFi",EuroTech Suppliers | Stock in WH3 Berlin | Promo margin 12%
GH-I-2894,Ghana,Wearables,Smart Watch Sport,1127.32,GHS,"GPS, heart rate, 5ATM, 7-day battery",Promo margin 12% | Acme Electronics Ltd | Warehouse A-12
KE-J-2895,Kenya,Home Appliances,Electric Fan Tower,7447.81,KES,"Oscillating, 3 speeds, remote, timer",Promo margin 12% | Low stock alert | Africa Direct Trading
NE-K-2896,Netherlands,Power & Batteries,Portable Power Bank 20K,24.27,EUR,"20000mAh, dual USB, 18W PD",Africa Direct Trading | Fulfilled from NL depot | Target margin 18%
NI-L-2897,Nigeria,Solar & Power,Solar Inverter TS-9000-X,2109844.67,NGN,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Fulfilled from NL depot | EuroTech Suppliers | Target margin 18%
GE-M-2898,Germany,TV & Display,LED TV 55 inch,406.11,EUR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Bulk discount applies 15% | Low stock alert | Global Sourcing Co
KE-N-2899,Kenya,Personal Care,Electric Toothbrush,6092.94,KES,"Sonic, 3 modes, 2-week battery",Stock in WH3 Berlin | Nordic Wholesale | Margin 22%
NE-O-2900,Netherlands,Computing,Mechanical Keyboard,78.65,EUR,"Cherry MX, RGB, wired, UK layout",Fulfilled from NL depot | Nordic Wholesale | Margin 22%
NI-P-2901,Nigeria,Audio,Wireless Bluetooth Earbuds,59725.63,NGN,"ANC, 24h battery, IPX5, USB-C",Target margin 18% | Global Sourcing Co | Warehouse A-12
NI-Q-2902,Nigeria,Kitchen Appliances,Smart Kettle Pro,72666.21,NGN,"1.7L, 3000W, boil-dry protection, LED display",Low stock alert | Acme Electronics Ltd | Margin 22%
GE-R-2903,Germany,Computing,"Tablet 10""",176.97,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Acme Electronics Ltd | Stock in WH3 Berlin | VIP margin 25%
CA-S-2904,Canada,Home Appliances,Electric Fan Tower,74.76,CAD,"Oscillating, 3 speeds, remote, timer",Fulfilled from NL depot | Nordic Wholesale | VIP margin 25%
CA-T-2905,Canada,Personal Care,Electric Toothbrush,62.8,CAD,"Sonic, 3 modes, 2-week battery",EuroTech Suppliers | Stock in WH3 Berlin | Promo margin 12%
SA-U-2906,South Africa,Kitchen Appliances,Smart Kettle Pro,810.83,ZAR,"1.7L, 3000W, boil-dry protection, LED display",Fulfilled from NL depot | Promo margin 12% | Africa Direct Trading
UK-V-2907,United Kingdom,Computing,"Tablet 10""",156.07,GBP,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Africa Direct Trading | Stock in WH3 Berlin | Promo margin 12%
NI-W-2908,Nigeria,Computing,Mechanical Keyboard,119376.32,NGN,"Cherry MX, RGB, wired, UK layout",EuroTech Suppliers | Promo margin 12% | Fulfilled from NL depot
UK-X-2909,United Kingdom,Kitchen Appliances,Coffee Maker Drip,32.93,GBP,"12-cup, programmable, thermal carafe",Low stock alert | Global Sourcing Co | Target margin 18%
CD-Y-2910,Côte d'Ivoire,Computing,Webcam HD Pro,31878.16,XOF,"1080p 60fps, built-in mic, auto-focus",Margin 22% | Nordic Wholesale | Warehouse A-12
FR-Z-2911,France,Solar & Power,Solar Inverter TS-9000-X,1152.06,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Pacific Imports Inc | Warehouse A-12 | VIP margin 25%
NI-A-2912,Nigeria,Power & Batteries,Portable Power Bank 20K,43565.02,NGN,"20000mAh, dual USB, 18W PD",VIP margin 25% | Fulfilled from NL depot | Pacific Imports Inc
FR-B-2913,France,Power & Batteries,Portable Power Bank 20K,22.52,EUR,"20000mAh, dual USB, 18W PD",Target margin 18% | Stock in WH3 Berlin | Pacific Imports Inc
GH-C-2914,Ghana,Kitchen Appliances,Smart Kettle Pro,574.51,GHS,"1.7L, 3000W, boil-dry protection, LED display",Margin 22% | Africa Direct Trading | Fulfilled from NL depot
SA-D-2915,South Africa,TV & Display,LED TV 55 inch,8575.79,ZAR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Stock in WH3 Berlin | Margin 22% | Africa Direct Trading
NI-E-2916,Nigeria,Home Appliances,Electric Fan Tower,89274.16,NGN,"Oscillating, 3 speeds, remote, timer",Bulk discount applies 15% | Warehouse A-12 | EuroTech Suppliers
SA-F-2917,South Africa,Kitchen Appliances,Smart Kettle Pro,798.81,ZAR,"1.7L, 3000W, boil-dry protection, LED display",Stock in WH3 Berlin | EuroTech Suppliers | Margin 22%
KE-G-2918,Kenya,Computing,Mechanical Keyboard,10964.78,KES,"Cherry MX, RGB, wired, UK layout",Target margin 18% | Warehouse A-12 | Pacific Imports Inc
KE-H-2919,Kenya,Lighting,LED Desk Lamp,3608.27,KES,"Dimmable, USB port, 5 brightness levels",Low stock alert | EuroTech Suppliers | Margin 22%
GE-I-2920,Germany,Kitchen Appliances,Smart Kettle Pro,45.22,EUR,"1.7L, 3000W, boil-dry protection, LED display",Nordic Wholesale | Bulk discount applies 15% | Backorder until 02/15
UK-J-2921,United Kingdom,Lighting,LED Desk Lamp,21.16,GBP,"Dimmable, USB port, 5 brightness levels",Backorder until 02/15 | Acme Electronics Ltd | Promo margin 12%
NI-K-2922,Nigeria,Kitchen Appliances,Coffee Maker Drip,65223.21,NGN,"12-cup, programmable, thermal carafe",Global Sourcing Co | Promo margin 12% | Warehouse A-12
FR-L-2923,France,Kitchen Appliances,Smart Kettle Pro,42.14,EUR,"1.7L, 3000W, boil-dry protection, LED display",Target margin 18% | Pacific Imports Inc | Backorder until 02/15
GE-M-2924,Germany,Personal Care,Electric Toothbrush,41.61,EUR,"Sonic, 3 modes, 2-week battery",Backorder until 02/15 | Target margin 18% | Africa Direct Trading
NE-N-2925,Netherlands,Lighting,LED Desk Lamp,25.73,EUR,"Dimmable, USB port, 5 brightness levels",Stock in WH3 Berlin | VIP margin 25% | Acme Electronics Ltd
SA-O-2926,South Africa,Computing,"Tablet 10""",3692.76,ZAR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Promo margin 12% | Africa Direct Trading | Backorder until 02/15
SA-P-2927,South Africa,Power & Batteries,Portable Power Bank 20K,461.76,ZAR,"20000mAh, dual USB, 18W PD",Bulk discount applies 15% | Fulfilled from NL depot | Global Sourcing Co
CD-Q-2928,Côte d'Ivoire,Power & Batteries,Portable Power Bank 20K,17060.7,XOF,"20000mAh, dual USB, 18W PD",Global Sourcing Co | Warehouse A-12 | VIP margin 25%
GH-R-2929,Ghana,Wearables,Smart Watch Sport,1254.41,GHS,"GPS, heart rate, 5ATM, 7-day battery",Acme Electronics Ltd | Warehouse A-12 | VIP margin 25%
SA-S-2930,South Africa,Wearables,Smart Watch Sport,1708.24,ZAR,"GPS, heart rate, 5ATM, 7-day battery",Africa Direct Trading | Margin 22% | Low stock alert
SA-T-2931,South Africa,Home Appliances,Air Purifier Compact,1914.84,ZAR,"HEPA H13, 3 speeds, 25m² coverage",Acme Electronics Ltd | Backorder until 02/15 | Margin 22%
GH-U-2932,Ghana,Audio,Wireless Bluetooth Earbuds,416.54,GHS,"ANC, 24h battery, IPX5, USB-C",Fulfilled from NL depot | Nordic Wholesale | VIP margin 25%
UK-V-2933,United Kingdom,Wearables,Smart Watch Sport,69.7,GBP,"GPS, heart rate, 5ATM, 7-day battery",Stock in WH3 Berlin | Africa Direct Trading | Target margin 18%
NI-W-2934,Nigeria,Home Appliances,Electric Fan Tower,89669.44,NGN,"Oscillating, 3 speeds, remote, timer",Promo margin 12% | Warehouse A-12 | EuroTech Suppliers
GE-X-2935,Germany,Solar & Power,Solar Inverter TS-9000-X,1088.38,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Low stock alert | Nordic Wholesale | VIP margin 25%
UK-Y-2936,United Kingdom,Computing,Webcam HD Pro,42.76,GBP,"1080p 60fps, built-in mic, auto-focus",Backorder until 02/15 | Target margin 18% | Pacific Imports Inc
US-Z-2937,United States,Wearables,Smart Watch Sport,93.39,USD,"GPS, heart rate, 5ATM, 7-day battery",VIP margin 25% | Stock in WH3 Berlin | Acme Electronics Ltd
NE-A-2938,Netherlands,Computing,Mechanical Keyboard,71.36,EUR,"Cherry MX, RGB, wired, UK layout",Global Sourcing Co | Stock in WH3 Berlin | Promo margin 12%
GE-B-2939,Germany,Kitchen Appliances,Coffee Maker Drip,38.74,EUR,"12-cup, programmable, thermal carafe",VIP margin 25% | Nordic Wholesale | Fulfilled from NL depot
SA-C-2940,South Africa,Personal Care,Electric Toothbrush,724.49,ZAR,"Sonic, 3 modes, 2-week battery",Bulk discount applies 15% | Nordic Wholesale | Backorder until 02/15
GE-D-2941,Germany,Home Appliances,Air Purifier Compact,97.14,EUR,"HEPA H13, 3 speeds, 25m² coverage",Fulfilled from NL depot | Bulk discount applies 15% | Pacific Imports Inc
CA-E-2942,Canada,Kitchen Appliances,Smart Kettle Pro,63.08,CAD,"1.7L, 3000W, boil-dry protection, LED display",Stock in WH3 Berlin | Margin 22% | Global Sourcing Co
NE-F-2943,Netherlands,Home Appliances,Air Purifier Compact,90.5,EUR,"HEPA H13, 3 speeds, 25m² coverage",Bulk discount applies 15% | Nordic Wholesale | Warehouse A-12
FR-G-2944,France,Computing,"Tablet 10""",202.22,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Warehouse A-12 | Bulk discount applies 15% | Acme Electronics Ltd
SA-H-2945,South Africa,Wearables,Smart Watch Sport,1766.08,ZAR,"GPS, heart rate, 5ATM, 7-day battery",Promo margin 12% | Low stock alert | Pacific Imports Inc
GH-I-2946,Ghana,Kitchen Appliances,Smart Kettle Pro,640.35,GHS,"1.7L, 3000W, boil-dry protection, LED display",Pacific Imports Inc | Stock in WH3 Berlin | Promo margin 12%
US-J-2947,United States,Audio,Wireless Bluetooth Earbuds,38.73,USD,"ANC, 24h battery, IPX5, USB-C",Target margin 18% | Global Sourcing Co | Stock in WH3 Berlin
SA-K-2948,South Africa,Power & Batteries,Portable Power Bank 20K,487.85,ZAR,"20000mAh, dual USB, 18W PD",Target margin 18% | Fulfilled from NL depot | EuroTech Suppliers
SA-L-2949,South Africa,Kitchen Appliances,Smart Kettle Pro,774.2,ZAR,"1.7L, 3000W, boil-dry protection, LED display",Stock in WH3 Berlin | Pacific Imports Inc | Bulk discount applies 15%
KE-M-2950,Kenya,Solar & Power,Solar Inverter TS-9000-X,165877.89,KES,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",VIP margin 25% | Global Sourcing Co | Stock in WH3 Berlin
NE-N-2951,Netherlands,Audio,Bluetooth Speaker,45.32,EUR,"20W, waterproof IPX7, 15h playback",Stock in WH3 Berlin | Bulk discount applies 15% | Global Sourcing Co
GH-O-2952,Ghana,TV & Display,LED TV 55 inch,6105.89,GHS,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Acme Electronics Ltd | Low stock alert | Bulk discount applies 15%
NI-P-2953,Nigeria,Audio,Wireless Bluetooth Earbuds,55212.14,NGN,"ANC, 24h battery, IPX5, USB-C",Backorder until 02/15 | Target margin 18% | Africa Direct Trading
FR-Q-2954,France,Home Appliances,Air Purifier Compact,92.74,EUR,"HEPA H13, 3 speeds, 25m² coverage",Africa Direct Trading | Stock in WH3 Berlin | Promo margin 12%
KE-R-2955,Kenya,Power & Batteries,Portable Power Bank 20K,3094.56,KES,"20000mAh, dual USB, 18W PD",Fulfilled from NL depot | EuroTech Suppliers | Target margin 18%
CA-S-2956,Canada,Solar & Power,Solar Inverter TS-9000-X,1809.06,CAD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Promo margin 12% | Pacific Imports Inc | Warehouse A-12
CA-T-2957,Canada,Solar & Power,Solar Inverter TS-9000-X,1726.9,CAD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Target margin 18% | Low stock alert | Nordic Wholesale
NI-U-2958,Nigeria,Power & Batteries,Portable Power Bank 20K,39673.97,NGN,"20000mAh, dual USB, 18W PD",Stock in WH3 Berlin | Margin 22% | EuroTech Suppliers
CA-V-2959,Canada,Kitchen Appliances,Coffee Maker Drip,53.24,CAD,"12-cup, programmable, thermal carafe",Global Sourcing Co | Stock in WH3 Berlin | Bulk discount applies 15%
NE-W-2960,Netherlands,Wearables,Fitness Tracker Band,25.47,EUR,"Steps, sleep, HR, 14-day battery",Fulfilled from NL depot | Bulk discount applies 15% | EuroTech Suppliers
UK-X-2961,United Kingdom,TV & Display,LED TV 55 inch,358.09,GBP,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Bulk discount applies 15% | Stock in WH3 Berlin | Acme Electronics Ltd
KE-Y-2962,Kenya,Computing,Webcam HD Pro,7170.27,KES,"1080p 60fps, built-in mic, auto-focus",Target margin 18% | Low stock alert | EuroTech Suppliers
KE-Z-2963,Kenya,Audio,Bluetooth Speaker,6250.31,KES,"20W, waterproof IPX7, 15h playback",Low stock alert | Margin 22% | EuroTech Suppliers
US-A-2964,United States,Computing,Webcam HD Pro,53.68,USD,"1080p 60fps, built-in mic, auto-focus",VIP margin 25% | Backorder until 02/15 | Nordic Wholesale
SA-B-2965,South Africa,Wearables,Smart Watch Sport,1531.78,ZAR,"GPS, heart rate, 5ATM, 7-day battery",Bulk discount applies 15% | Nordic Wholesale | Warehouse A-12
CA-C-2966,Canada,Wearables,Fitness Tracker Band,43.84,CAD,"Steps, sleep, HR, 14-day battery",Global Sourcing Co | Stock in WH3 Berlin | Target margin 18%
NI-D-2967,Nigeria,Audio,Bluetooth Speaker,82049.94,NGN,"20W, waterproof IPX7, 15h playback",Fulfilled from NL depot | VIP margin 25% | Nordic Wholesale
CA-E-2968,Canada,Wearables,Smart Watch Sport,133.61,CAD,"GPS, heart rate, 5ATM, 7-day battery",VIP margin 25% | Backorder until 02/15 | EuroTech Suppliers
UK-F-2969,United Kingdom,Wearables,Fitness Tracker Band,22.14,GBP,"Steps, sleep, HR, 14-day battery",Bulk discount applies 15% | Global Sourcing Co | Backorder until 02/15
SA-G-2970,South Africa,Lighting,LED Desk Lamp,544.55,ZAR,"Dimmable, USB port, 5 brightness levels",Acme Electronics Ltd | Bulk discount applies 15% | Warehouse A-12
NI-H-2971,Nigeria,Audio,Bluetooth Speaker,71359.02,NGN,"20W, waterproof IPX7, 15h playback",VIP margin 25% | Low stock alert | Nordic Wholesale
GH-I-2972,Ghana,Computing,Mechanical Keyboard,992.75,GHS,"Cherry MX, RGB, wired, UK layout",Bulk discount applies 15% | Fulfilled from NL depot | Nordic Wholesale
SA-J-2973,South Africa,Personal Care,Electric Toothbrush,840.51,ZAR,"Sonic, 3 modes, 2-week battery",EuroTech Suppliers | Promo margin 12% | Stock in WH3 Berlin
CD-K-2974,Côte d'Ivoire,Lighting,LED Desk Lamp,18899.89,XOF,"Dimmable, USB port, 5 brightness levels",Stock in WH3 Berlin | Global Sourcing Co | VIP margin 25%
NE-L-2975,Netherlands,Power & Batteries,Portable Power Bank 20K,24.49,EUR,"20000mAh, dual USB, 18W PD",Pacific Imports Inc | Stock in WH3 Berlin | Bulk discount applies 15%
SA-M-2976,South Africa,Audio,Wireless Bluetooth Earbuds,693.01,ZAR,"ANC, 24h battery, IPX5, USB-C",Low stock alert | Promo margin 12% | Africa Direct Trading
US-N-2977,United States,Audio,Bluetooth Speaker,47.56,USD,"20W, waterproof IPX7, 15h playback",Global Sourcing Co | Promo margin 12% | Fulfilled from NL depot
NI-O-2978,Nigeria,Wearables,Fitness Tracker Band,46775.39,NGN,"Steps, sleep, HR, 14-day battery",Low stock alert | Nordic Wholesale | Promo margin 12%
GE-P-2979,Germany,Audio,Bluetooth Speaker,48.33,EUR,"20W, waterproof IPX7, 15h playback",Acme Electronics Ltd | Bulk discount applies 15% | Low stock alert
NI-Q-2980,Nigeria,Audio,Wireless Bluetooth Earbuds,59181.27,NGN,"ANC, 24h battery, IPX5, USB-C",Africa Direct Trading | Fulfilled from NL depot | Bulk discount applies 15%
US-R-2981,United States,Lighting,LED Desk Lamp,29.68,USD,"Dimmable, USB port, 5 brightness levels",Stock in WH3 Berlin | Margin 22% | Pacific Imports Inc
KE-S-2982,Kenya,Home Appliances,Electric Fan Tower,6437.14,KES,"Oscillating, 3 speeds, remote, timer",Backorder until 02/15 | Acme Electronics Ltd | VIP margin 25%
UK-T-2983,United Kingdom,Home Appliances,Air Purifier Compact,80.78,GBP,"HEPA H13, 3 speeds, 25m² coverage",Margin 22% | Fulfilled from NL depot | Acme Electronics Ltd
FR-U-2984,France,Solar & Power,Solar Inverter TS-9000-X,1205.32,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Acme Electronics Ltd | Target margin 18% | Fulfilled from NL depot
SA-V-2985,South Africa,Kitchen Appliances,Coffee Maker Drip,651.94,ZAR,"12-cup, programmable, thermal carafe",Warehouse A-12 | VIP margin 25% | EuroTech Suppliers
CD-W-2986,Côte d'Ivoire,Audio,Wireless Bluetooth Earbuds,22991.47,XOF,"ANC, 24h battery, IPX5, USB-C",Margin 22% | Africa Direct Trading | Backorder until 02/15
SA-X-2987,South Africa,Lighting,LED Desk Lamp,487.66,ZAR,"Dimmable, USB port, 5 brightness levels",Bulk discount applies 15% | Backorder until 02/15 | Global Sourcing Co
FR-Y-2988,France,Power & Batteries,Portable Power Bank 20K,25.27,EUR,"20000mAh, dual USB, 18W PD",Low stock alert | Margin 22% | Africa Direct Trading
UK-Z-2989,United Kingdom,Home Appliances,Air Purifier Compact,80.63,GBP,"HEPA H13, 3 speeds, 25m² coverage",Low stock alert | VIP margin 25% | Global Sourcing Co
UK-A-2990,United Kingdom,Personal Care,Electric Toothbrush,35.44,GBP,"Sonic, 3 modes, 2-week battery",Warehouse A-12 | Bulk discount applies 15% | Africa Direct Trading
NI-B-2991,Nigeria,Power & Batteries,Portable Power Bank 20K,37003.56,NGN,"20000mAh, dual USB, 18W PD",Promo margin 12% | Africa Direct Trading | Warehouse A-12
FR-C-2992,France,Computing,"Tablet 10""",186.2,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Low stock alert | Africa Direct Trading | Margin 22%
FR-D-2993,France,TV & Display,LED TV 55 inch,473.13,EUR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Warehouse A-12 | Acme Electronics Ltd | Promo margin 12%
NI-E-2994,Nigeria,Home Appliances,Electric Fan Tower,91334.49,NGN,"Oscillating, 3 speeds, remote, timer",Target margin 18% | EuroTech Suppliers | Backorder until 02/15
GH-F-2995,Ghana,Home Appliances,Electric Fan Tower,724.05,GHS,"Oscillating, 3 speeds, remote, timer",Acme Electronics Ltd | Low stock alert | VIP margin 25%
UK-G-2996,United Kingdom,Wearables,Fitness Tracker Band,26.02,GBP,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | Global Sourcing Co | Bulk discount applies 15%
FR-H-2997,France,Power & Batteries,Portable Power Bank 20K,23.0,EUR,"20000mAh, dual USB, 18W PD",Target margin 18% | Global Sourcing Co | Stock in WH3 Berlin
NI-I-2998,Nigeria,Computing,Webcam HD Pro,81904.74,NGN,"1080p 60fps, built-in mic, auto-focus",VIP margin 25% | Acme Electronics Ltd | Low stock alert
NI-J-2999,Nigeria,Wearables,Smart Watch Sport,145269.25,NGN,"GPS, heart rate, 5ATM, 7-day battery",Warehouse A-12 | VIP margin 25% | Africa Direct Trading
FR-K-3000,France,Wearables,Smart Watch Sport,90.97,EUR,"GPS, heart rate, 5ATM, 7-day battery",Backorder until 02/15 | EuroTech Suppliers | Bulk discount applies 15%
GH-L-3001,Ghana,Lighting,LED Desk Lamp,371.98,GHS,"Dimmable, USB port, 5 brightness levels",Backorder until 02/15 | Global Sourcing Co | Margin 22%
CA-M-3002,Canada,Lighting,LED Desk Lamp,36.56,CAD,"Dimmable, USB port, 5 brightness levels",VIP margin 25% | Acme Electronics Ltd | Stock in WH3 Berlin
NE-N-3003,Netherlands,Power & Batteries,Portable Power Bank 20K,25.83,EUR,"20000mAh, dual USB, 18W PD",VIP margin 25% | Low stock alert | Africa Direct Trading
UK-O-3004,United Kingdom,Kitchen Appliances,Smart Kettle Pro,33.81,GBP,"1.7L, 3000W, boil-dry protection, LED display",VIP margin 25% | Backorder until 02/15 | Global Sourcing Co
NI-P-3005,Nigeria,Lighting,LED Desk Lamp,47128.32,NGN,"Dimmable, USB port, 5 brightness levels",Stock in WH3 Berlin | Promo margin 12% | Africa Direct Trading
CD-Q-3006,Côte d'Ivoire,Computing,"Tablet 10""",118125.24,XOF,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Acme Electronics Ltd | Bulk discount applies 15% | Low stock alert
UK-R-3007,United Kingdom,Home Appliances,Air Purifier Compact,83.15,GBP,"HEPA H13, 3 speeds, 25m² coverage",Global Sourcing Co | Margin 22% | Backorder until 02/15
GH-S-3008,Ghana,Home Appliances,Air Purifier Compact,1341.8,GHS,"HEPA H13, 3 speeds, 25m² coverage",Africa Direct Trading | Margin 22% | Stock in WH3 Berlin
CD-T-3009,Côte d'Ivoire,Lighting,LED Desk Lamp,17573.28,XOF,"Dimmable, USB port, 5 brightness levels",Target margin 18% | Stock in WH3 Berlin | Acme Electronics Ltd
GH-U-3010,Ghana,Lighting,LED Desk Lamp,342.53,GHS,"Dimmable, USB port, 5 brightness levels",Nordic Wholesale | Target margin 18% | Stock in WH3 Berlin
NI-V-3011,Nigeria,Home Appliances,Air Purifier Compact,142837.29,NGN,"HEPA H13, 3 speeds, 25m² coverage",Margin 22% | Pacific Imports Inc | Warehouse A-12
NI-W-3012,Nigeria,Kitchen Appliances,Coffee Maker Drip,58862.56,NGN,"12-cup, programmable, thermal carafe",Low stock alert | VIP margin 25% | Acme Electronics Ltd
NE-X-3013,Netherlands,Audio,Bluetooth Speaker,43.92,EUR,"20W, waterproof IPX7, 15h playback",VIP margin 25% | Global Sourcing Co | Low stock alert
SA-Y-3014,South Africa,Kitchen Appliances,Coffee Maker Drip,661.08,ZAR,"12-cup, programmable, thermal carafe",EuroTech Suppliers | Bulk discount applies 15% | Fulfilled from NL depot
SA-Z-3015,South Africa,Lighting,LED Desk Lamp,578.56,ZAR,"Dimmable, USB port, 5 brightness levels",Margin 22% | Fulfilled from NL depot | Nordic Wholesale
KE-A-3016,Kenya,Wearables,Fitness Tracker Band,4174.73,KES,"Steps, sleep, HR, 14-day battery",EuroTech Suppliers | Target margin 18% | Fulfilled from NL depot
GH-B-3017,Ghana,Audio,Wireless Bluetooth Earbuds,425.14,GHS,"ANC, 24h battery, IPX5, USB-C",Pacific Imports Inc | Target margin 18% | Warehouse A-12
CA-C-3018,Canada,Home Appliances,Air Purifier Compact,128.14,CAD,"HEPA H13, 3 speeds, 25m² coverage",Backorder until 02/15 | Global Sourcing Co | Bulk discount applies 15%
CD-D-3019,Côte d'Ivoire,Home Appliances,Air Purifier Compact,60648.74,XOF,"HEPA H13, 3 speeds, 25m² coverage",Fulfilled from NL depot | Promo margin 12% | Acme Electronics Ltd
GH-E-3020,Ghana,Kitchen Appliances,Coffee Maker Drip,511.43,GHS,"12-cup, programmable, thermal carafe",EuroTech Suppliers | Low stock alert | VIP margin 25%
SA-F-3021,South Africa,Power & Batteries,Portable Power Bank 20K,503.04,ZAR,"20000mAh, dual USB, 18W PD",Warehouse A-12 | Promo margin 12% | Pacific Imports Inc
NE-G-3022,Netherlands,Audio,Wireless Bluetooth Earbuds,30.83,EUR,"ANC, 24h battery, IPX5, USB-C",Global Sourcing Co | Stock in WH3 Berlin | Bulk discount applies 15%
NI-H-3023,Nigeria,Home Appliances,Electric Fan Tower,86669.42,NGN,"Oscillating, 3 speeds, remote, timer",Warehouse A-12 | Africa Direct Trading | Bulk discount applies 15%
SA-I-3024,South Africa,Computing,Webcam HD Pro,1117.93,ZAR,"1080p 60fps, built-in mic, auto-focus",VIP margin 25% | Warehouse A-12 | Acme Electronics Ltd
CA-J-3025,Canada,Audio,Bluetooth Speaker,72.2,CAD,"20W, waterproof IPX7, 15h playback",Pacific Imports Inc | Target margin 18% | Warehouse A-12
GH-K-3026,Ghana,Personal Care,Electric Toothbrush,600.75,GHS,"Sonic, 3 modes, 2-week battery",Margin 22% | EuroTech Suppliers | Backorder until 02/15
NE-L-3027,Netherlands,Power & Batteries,Portable Power Bank 20K,25.49,EUR,"20000mAh, dual USB, 18W PD",Backorder until 02/15 | Margin 22% | Global Sourcing Co
GH-M-3028,Ghana,Audio,Wireless Bluetooth Earbuds,417.39,GHS,"ANC, 24h battery, IPX5, USB-C",VIP margin 25% | Fulfilled from NL depot | Acme Electronics Ltd
GH-N-3029,Ghana,Personal Care,Electric Toothbrush,594.96,GHS,"Sonic, 3 modes, 2-week battery",Nordic Wholesale | Fulfilled from NL depot | Margin 22%
NE-O-3030,Netherlands,TV & Display,LED TV 55 inch,453.9,EUR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Backorder until 02/15 | VIP margin 25% | Africa Direct Trading
NE-P-3031,Netherlands,Wearables,Fitness Tracker Band,27.4,EUR,"Steps, sleep, HR, 14-day battery",Stock in WH3 Berlin | VIP margin 25% | Africa Direct Trading
GE-Q-3032,Germany,Kitchen Appliances,Smart Kettle Pro,44.96,EUR,"1.7L, 3000W, boil-dry protection, LED display",Bulk discount applies 15% | Pacific Imports Inc | Warehouse A-12
UK-R-3033,United Kingdom,Audio,Wireless Bluetooth Earbuds,29.58,GBP,"ANC, 24h battery, IPX5, USB-C",Acme Electronics Ltd | VIP margin 25% | Warehouse A-12
SA-S-3034,South Africa,Audio,Wireless Bluetooth Earbuds,607.22,ZAR,"ANC, 24h battery, IPX5, USB-C",Margin 22% | Fulfilled from NL depot | EuroTech Suppliers
CA-T-3035,Canada,Personal Care,Electric Toothbrush,58.76,CAD,"Sonic, 3 modes, 2-week battery",Global Sourcing Co | Low stock alert | VIP margin 25%
CD-U-3036,Côte d'Ivoire,Computing,"Tablet 10""",132661.33,XOF,"128GB, 10.1"" FHD, 4GB RAM, WiFi",VIP margin 25% | Stock in WH3 Berlin | EuroTech Suppliers
CA-V-3037,Canada,Kitchen Appliances,Smart Kettle Pro,66.83,CAD,"1.7L, 3000W, boil-dry protection, LED display",EuroTech Suppliers | Stock in WH3 Berlin | Promo margin 12%
US-W-3038,United States,Wearables,Fitness Tracker Band,29.78,USD,"Steps, sleep, HR, 14-day battery",Nordic Wholesale | Target margin 18% | Stock in WH3 Berlin
US-X-3039,United States,Wearables,Smart Watch Sport,98.17,USD,"GPS, heart rate, 5ATM, 7-day battery",Backorder until 02/15 | Africa Direct Trading | Target margin 18%
GE-Y-3040,Germany,Audio,Wireless Bluetooth Earbuds,31.83,EUR,"ANC, 24h battery, IPX5, USB-C",Target margin 18% | Low stock alert | EuroTech Suppliers
